# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:1900119	positive regulation of execution phase of apoptosis	361	7.268707e-3	1.000000e+0	2.600828e-1	5.332355e+0	7.501376e-1	4	7.501376e-4	4.000000e-3	328	6.532158e-3	1.000000e+0	2.572436e-1	4.951741e+0	8.077968e-1	4	12	3.164557e-3	3.333333e-1	.,.,.,.	BAX,HSF1,SIRT2,TP53
GO Biological Process	GO:0006046	N-acetylglucosamine catabolic process	362	7.273097e-3	1.000000e+0	2.595210e-1	1.369929e+2	7.299649e-3	1	7.299649e-6	1.000000e-3	1146	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	ENSG00000259784
GO Biological Process	GO:0061433	cellular response to caloric restriction	363	7.306890e-3	1.000000e+0	2.600085e-1	1.363570e+2	7.333689e-3	1	7.333689e-6	1.000000e-3	755	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	SIRT2
GO Biological Process	GO:0070446	negative regulation of oligodendrocyte progenitor proliferation	363	7.306890e-3	1.000000e+0	2.600085e-1	1.363570e+2	7.333689e-3	1	7.333689e-6	1.000000e-3	755	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	SIRT2
GO Biological Process	GO:0045039	protein import into mitochondrial inner membrane	365	7.406131e-3	1.000000e+0	2.620959e-1	7.684062e+0	3.904185e-1	3	3.904185e-4	3.000000e-3	353	8.672872e-3	1.000000e+0	3.173583e-1	6.366524e+0	4.712148e-1	3	7	2.373418e-3	4.285714e-1	.,.,.	NDUFA13,TIMM22,TIMM29
GO Biological Process	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	366	7.427852e-3	1.000000e+0	2.621464e-1	2.135025e+0	6.557299e+0	14	6.557299e-3	1.400000e-2	373	1.104461e-2	1.000000e+0	3.824751e-1	2.032820e+0	6.395058e+0	13	95	1.028481e-2	1.368421e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.	AP1G1,AP2B1,ARF1,CAPZA1,CLTC,DCTN4,DYNC1LI2,FCER1G,KIF15,KIF22,RAB7A,RACGAP1,SEC24C
GO Biological Process	GO:0042181	ketone biosynthetic process	367	7.476291e-3	1.000000e+0	2.631369e-1	3.575689e+0	1.677998e+0	6	1.677998e-3	6.000000e-3	381	1.144424e-2	1.000000e+0	3.879928e-1	3.073494e+0	1.952176e+0	6	29	4.746835e-3	2.068966e-1	.,.,.,.,.,.	COQ4,COQ5,COQ9,NDUFA9,PDSS2,UBIAD1
GO Biological Process	GO:0046203	spermidine catabolic process	368	7.510297e-3	1.000000e+0	2.636155e-1	1.326504e+2	7.538613e-3	1	7.538613e-6	1.000000e-3	1146	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	DHPS
GO Biological Process	GO:0032889	regulation of vacuole fusion, non-autophagic	369	7.961226e-3	1.000000e+0	2.786861e-1	1.251086e+2	7.993054e-3	1	7.993054e-6	1.000000e-3	755	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	VPS16
GO Biological Process	GO:0006595	polyamine metabolic process	370	8.004094e-3	1.000000e+0	2.794294e-1	5.183749e+0	7.716424e-1	4	7.716424e-4	4.000000e-3	284	4.286726e-3	1.000000e+0	1.949706e-1	4.369183e+0	1.144379e+0	5	17	3.955696e-3	2.941176e-1	.,.,.,.	AMD1,DHPS,ENSG00000273734,OAZ1,OAZ3
GO Biological Process	GO:0071824	protein-DNA complex subunit organization	371	8.103732e-3	1.000000e+0	2.821453e-1	1.633996e+0	1.774790e+1	29	1.774790e-2	2.900000e-2	372	1.030838e-2	1.000000e+0	3.579391e-1	1.604364e+0	1.682910e+1	27	250	2.136076e-2	1.080000e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ARID2,BRD2,CDC45,CENPK,CENPL,CENPO,DAXX,GRWD1,GTF2H1,H2AFX,HIST1H2BC,KAT6A,KAT6B,KNL1,MED6,NAA60,NPM1,OIP5,PTMA,RAD51B,RBX1,RPA2,RSF1,SART3,TAF7,UBA52,ZNHIT1
GO Biological Process	GO:0006511	ubiquitin-dependent protein catabolic process	372	8.116172e-3	1.000000e+0	2.818188e-1	1.407529e+0	3.907556e+1	55	3.907556e-2	5.500000e-2	177	4.375736e-4	1.000000e+0	3.193298e-2	1.597972e+0	3.379283e+1	54	502	4.272152e-2	1.075697e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ANAPC10,ATE1,AUP1,AURKA,CDC23,CHFR,CRBN,CSNK1A1,CTNNB1,ENSG00000272772,FAF2,FBXL18,FBXL19,FBXO21,FBXO31,FBXO45,GID4,HECTD3,KBTBD4,KCTD10,KLHL11,NSFL1C,PCNP,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RAD23A,RBX1,RNF216,RNF40,SIRT2,TGFB1I1,TOPORS,TOR1A,TP53,TRIP12,UBA1,UBA52,UBAP1,UBE2G1,UBE2J2,UFD1,USP1,USP15,USP21,USP24,USP31,USP40,USP47,VPS28
GO Biological Process	GO:0080009	mRNA methylation	373	8.165385e-3	1.000000e+0	2.827675e-1	7.412134e+0	4.047418e-1	3	4.047418e-4	3.000000e-3	353	8.672872e-3	1.000000e+0	3.173583e-1	6.366524e+0	4.712148e-1	3	7	2.373418e-3	4.285714e-1	.,.,.	METTL16,METTL3,VIRMA
GO Biological Process	GO:0002276	basophil activation involved in immune response	374	8.259706e-3	1.000000e+0	2.852690e-1	1.205695e+2	8.293972e-3	1	8.293972e-6	1.000000e-3	755	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	KARS
GO Biological Process	GO:0006430	lysyl-tRNA aminoacylation	374	8.259706e-3	1.000000e+0	2.852690e-1	1.205695e+2	8.293972e-3	1	8.293972e-6	1.000000e-3	755	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	KARS
GO Biological Process	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	376	8.272761e-3	1.000000e+0	2.842001e-1	2.363703e+0	4.653716e+0	11	4.653716e-3	1.100000e-2	349	8.405816e-3	1.000000e+0	3.111115e-1	2.269548e+0	4.846781e+0	11	72	8.702532e-3	1.527778e-1	.,.,.,.,.,.,.,.,.,.,.	FBXL18,FBXO31,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RBX1,UBA52
GO Biological Process	GO:0006421	asparaginyl-tRNA aminoacylation	377	8.379627e-3	1.000000e+0	2.871078e-1	7.341430e+0	4.086397e-1	3	4.086397e-4	3.000000e-3	390	1.297572e-2	1.000000e+0	4.297625e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.,.	DARS2,NARS
GO Biological Process	GO:0007039	protein catabolic process in the vacuole	378	8.432173e-3	1.000000e+0	2.881439e-1	1.471649e+1	1.359020e-1	2	1.359020e-4	2.000000e-3	598	3.949532e-2	1.000000e+0	8.531121e-1	5.942089e+0	3.365820e-1	2	5	1.582278e-3	4.000000e-1	.,.	CCDC115,TMEM199
GO Biological Process	GO:0006383	transcription from RNA polymerase III promoter	379	8.449510e-3	1.000000e+0	2.879745e-1	3.099680e+0	2.258298e+0	7	2.258298e-3	7.000000e-3	472	2.091426e-2	1.000000e+0	5.723506e-1	2.475870e+0	2.827289e+0	7	42	5.537975e-3	1.666667e-1	.,.,.,.,.,.,.	ELL,ENSG00000280778,GTF3C2,GTF3C6,ICE1,POLR3D,ZNF143
GO Biological Process	GO:0034968	histone lysine methylation	380	8.457424e-3	1.000000e+0	2.874856e-1	2.101182e+0	6.662916e+0	14	6.662916e-3	1.400000e-2	181	5.309474e-4	1.000000e+0	3.789087e-2	2.839969e+0	4.577515e+0	13	68	1.028481e-2	1.911765e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.	ASH2L,CXXC1,DOT1L,KDM3A,KDM6A,KMT2E,KMT5B,NSD2,RLF,SETD3,SETDB2,TET2,WDR82
GO Biological Process	GO:0018022	peptidyl-lysine methylation	381	8.492671e-3	1.000000e+0	2.879261e-1	1.985901e+0	8.056796e+0	16	8.056796e-3	1.600000e-2	161	2.547917e-4	1.000000e+0	2.044189e-2	2.785354e+0	5.385312e+0	15	80	1.186709e-2	1.875000e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ASH2L,CAMKMT,CXXC1,DOT1L,KDM3A,KDM6A,KMT2E,KMT5B,NSD2,RLF,SETD3,SETDB2,TET2,VCPKMT,WDR82
GO Biological Process	GO:1902775	mitochondrial large ribosomal subunit assembly	382	8.565571e-3	1.000000e+0	2.896374e-1	1.459606e+1	1.370233e-1	2	1.370233e-4	2.000000e-3	390	1.297572e-2	1.000000e+0	4.297625e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.	DHX30,FASTKD2
GO Biological Process	GO:1902750	negative regulation of cell cycle G2/M phase transition	383	8.650379e-3	1.000000e+0	2.917414e-1	2.248959e+0	5.335803e+0	12	5.335803e-3	1.200000e-2	449	1.875765e-2	1.000000e+0	5.396271e-1	1.958930e+0	6.125792e+0	12	91	9.493671e-3	1.318681e-1	.,.,.,.,.,.,.,.,.,.,.,.	AURKA,NOP53,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RBX1,UBA52,USP47
GO Biological Process	GO:0006378	mRNA polyadenylation	384	8.664724e-3	1.000000e+0	2.914642e-1	3.462729e+0	1.732738e+0	6	1.732738e-3	6.000000e-3	431	1.582236e-2	1.000000e+0	4.741936e-1	2.875204e+0	2.086808e+0	6	31	4.746835e-3	1.935484e-1	.,.,.,.,.,.	CPSF2,CSTF3,PCF11,PNPT1,SSU72,WDR33
GO Biological Process	GO:1990117	B cell receptor apoptotic signaling pathway	385	8.682962e-3	1.000000e+0	2.913190e-1	1.146679e+2	8.720840e-3	1	8.720840e-6	1.000000e-3	755	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	BAX
GO Biological Process	GO:0032976	release of matrix enzymes from mitochondria	385	8.682962e-3	1.000000e+0	2.913190e-1	1.146679e+2	8.720840e-3	1	8.720840e-6	1.000000e-3	755	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	BAX
GO Biological Process	GO:0001777	T cell homeostatic proliferation	385	8.682962e-3	1.000000e+0	2.913190e-1	1.146679e+2	8.720840e-3	1	8.720840e-6	1.000000e-3	755	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	BAX
GO Biological Process	GO:1904668	positive regulation of ubiquitin protein ligase activity	388	8.689004e-3	1.000000e+0	2.892677e-1	2.346991e+0	4.686851e+0	11	4.686851e-3	1.100000e-2	525	2.493991e-2	1.000000e+0	6.136168e-1	1.945327e+0	5.654577e+0	11	84	8.702532e-3	1.309524e-1	.,.,.,.,.,.,.,.,.,.,.	ANAPC10,CDC23,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RAB1A,UBA52
GO Biological Process	GO:0031848	protection from non-homologous end joining at telomere	389	8.820905e-3	1.000000e+0	2.929039e-1	1.437321e+1	1.391478e-1	2	1.391478e-4	2.000000e-3	941	7.581990e-2	1.000000e+0	1.000000e+0	4.244349e+0	4.712148e-1	2	7	1.582278e-3	2.857143e-1	.,.	DCLRE1A,TERF2IP
GO Biological Process	GO:0034475	U4 snRNA 3'-end processing	390	8.828113e-3	1.000000e+0	2.923916e-1	1.436706e+1	1.392073e-1	2	1.392073e-4	2.000000e-3	1023	9.669736e-2	1.000000e+0	1.000000e+0	3.713805e+0	5.385312e-1	2	8	1.582278e-3	2.500000e-1	.,.	EXOSC2,EXOSC8
GO Biological Process	GO:0051568	histone H3-K4 methylation	391	8.854712e-3	1.000000e+0	2.925225e-1	3.071333e+0	2.279141e+0	7	2.279141e-3	7.000000e-3	304	4.676452e-3	1.000000e+0	1.987031e-1	3.249580e+0	2.154125e+0	7	32	5.537975e-3	2.187500e-1	.,.,.,.,.,.,.	ASH2L,CXXC1,KDM6A,RLF,SETD3,TET2,WDR82
GO Biological Process	GO:0070584	mitochondrion morphogenesis	392	8.870989e-3	1.000000e+0	2.923127e-1	3.444950e+0	1.741680e+0	6	1.741680e-3	6.000000e-3	235	2.073038e-3	1.000000e+0	1.139465e-1	4.244349e+0	1.413644e+0	6	21	4.746835e-3	2.857143e-1	.,.,.,.,.,.	BAX,MFF,NDUFS6,PNPT1,POLDIP2,SLIRP
GO Biological Process	GO:0034080	CENP-A containing nucleosome assembly	393	8.915695e-3	1.000000e+0	2.930383e-1	3.067194e+0	2.282217e+0	7	2.282217e-3	7.000000e-3	472	2.091426e-2	1.000000e+0	5.723506e-1	2.475870e+0	2.827289e+0	7	42	5.537975e-3	1.666667e-1	.,.,.,.,.,.,.	CENPK,CENPL,CENPO,KNL1,NPM1,OIP5,RSF1
GO Biological Process	GO:0006334	nucleosome assembly	394	9.040853e-3	1.000000e+0	2.963977e-1	1.925854e+0	8.827252e+0	17	8.827252e-3	1.700000e-2	553	2.950551e-2	1.000000e+0	6.891911e-1	1.673828e+0	9.558928e+0	16	142	1.265823e-2	1.126761e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	BRD2,CENPK,CENPL,CENPO,DAXX,GRWD1,H2AFX,HIST1H2BC,KAT6A,KAT6B,KNL1,NAA60,NPM1,OIP5,RSF1,SART3
GO Biological Process	GO:1902511	negative regulation of apoptotic DNA fragmentation	395	9.084111e-3	1.000000e+0	2.970619e-1	1.095821e+2	9.125582e-3	1	9.125582e-6	1.000000e-3	755	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	DFFA
GO Biological Process	GO:1901796	regulation of signal transduction by p53 class mediator	396	9.099747e-3	1.000000e+0	2.968218e-1	1.757859e+0	1.251522e+1	22	1.251522e-2	2.200000e-2	273	3.438002e-3	1.000000e+0	1.626691e-1	1.867514e+0	1.178037e+1	22	175	1.740506e-2	1.257143e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AURKA,BOP1,CSNK2B,DDX5,EEF1E1,HIPK1,KAT6A,NOP53,NPM1,PRMT5,RFC2,RPA2,RPF2,RPL11,RPL5,TAF3,TAF5,TAF6,TAF7,TOP3A,TP53,UBA52
GO Biological Process	GO:0035520	monoubiquitinated protein deubiquitination	397	9.197080e-3	1.000000e+0	2.992410e-1	4.975569e+0	8.039281e-1	4	8.039281e-4	4.000000e-3	261	3.089150e-3	1.000000e+0	1.528833e-1	5.942089e+0	6.731640e-1	4	10	3.164557e-3	4.000000e-1	.,.,.,.	MYSM1,USP1,USP15,USP47
GO Biological Process	GO:0006851	mitochondrial calcium ion transport	398	9.344142e-3	1.000000e+0	3.032620e-1	3.970743e+0	1.259210e+0	5	1.259210e-3	5.000000e-3	465	1.990705e-2	1.000000e+0	5.529879e-1	3.094838e+0	1.615594e+0	5	24	3.955696e-3	2.083333e-1	.,.,.,.,.	MICU2,PHB2,PMPCA,PMPCB,SMDT1
GO Biological Process	GO:0035967	cellular response to topologically incorrect protein	399	9.419681e-3	1.000000e+0	3.049474e-1	1.962509e+0	8.152827e+0	16	8.152827e-3	1.600000e-2	989	8.508094e-2	1.000000e+0	1.000000e+0	1.496209e+0	9.356979e+0	14	139	1.107595e-2	1.007194e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ASNA1,ATF4,BAK1,BAX,CALR,CXXC1,DAXX,HSF1,MYDGF,PREB,SEC62,TOR1A,UFD1,ZBTB17
GO Biological Process	GO:0016571	histone methylation	400	9.509174e-3	1.000000e+0	3.070750e-1	1.915136e+0	8.876653e+0	17	8.876653e-3	1.700000e-2	155	2.029704e-4	1.000000e+0	1.691464e-2	2.731995e+0	5.856527e+0	16	87	1.265823e-2	1.839080e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ASH2L,CARM1,CXXC1,DOT1L,KDM3A,KDM6A,KMT2E,KMT5B,NSD2,NTMT1,PRMT5,RLF,SETD3,SETDB2,TET2,WDR82
GO Biological Process	GO:0061025	membrane fusion	401	9.696025e-3	1.000000e+0	3.123281e-1	1.679938e+0	1.488150e+1	25	1.488150e-2	2.500000e-2	157	2.199960e-4	1.000000e+0	1.809993e-2	2.159189e+0	1.157842e+1	25	172	1.977848e-2	1.453488e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	BAK1,BAX,BNIP1,C2CD5,CALR,ENSG00000263620,GOSR1,MFF,MFN1,MFN2,MIGA1,NAPB,NSFL1C,RAB34,RAB7A,RBSN,SPG11,STX10,STX5,SYT11,SYT13,TSNARE1,VAMP2,VAV3,VPS11
GO Biological Process	GO:0016078	tRNA catabolic process	402	9.752133e-3	1.000000e+0	3.133540e-1	1.363599e+1	1.466707e-1	2	1.466707e-4	2.000000e-3	694	5.663503e-2	1.000000e+0	1.000000e+0	4.951741e+0	4.038984e-1	2	6	1.582278e-3	3.333333e-1	.,.	EXOSC2,EXOSC8
GO Biological Process	GO:0061668	mitochondrial ribosome assembly	403	9.755020e-3	1.000000e+0	3.126690e-1	1.363387e+1	1.466935e-1	2	1.466935e-4	2.000000e-3	503	2.479530e-2	1.000000e+0	6.367413e-1	7.427611e+0	2.692656e-1	2	4	1.582278e-3	5.000000e-1	.,.	DHX30,FASTKD2
GO Biological Process	GO:0016556	mRNA modification	404	9.853948e-3	1.000000e+0	3.150580e-1	4.874785e+0	8.205491e-1	4	8.205491e-4	4.000000e-3	425	1.532145e-2	1.000000e+0	4.656639e-1	3.961392e+0	1.009746e+0	4	15	3.164557e-3	2.666667e-1	.,.,.,.	METTL16,METTL3,TRUB1,VIRMA
GO Biological Process	GO:0006102	isocitrate metabolic process	405	1.000455e-2	1.000000e+0	3.190834e-1	1.345410e+1	1.486536e-1	2	1.486536e-4	2.000000e-3	598	3.949532e-2	1.000000e+0	8.531121e-1	5.942089e+0	3.365820e-1	2	5	1.582278e-3	4.000000e-1	.,.	ACO2,IDH3B
GO Biological Process	GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	406	1.006459e-2	1.000000e+0	3.202077e-1	2.557436e+0	3.519150e+0	9	3.519150e-3	9.000000e-3	725	5.976452e-2	1.000000e+0	1.000000e+0	1.806716e+0	4.981413e+0	9	74	7.120253e-3	1.216216e-1	.,.,.,.,.,.,.,.,.	CALR,FCER1G,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5
GO Biological Process	GO:0042789	mRNA transcription from RNA polymerase II promoter	407	1.006798e-2	1.000000e+0	3.195285e-1	4.843735e+0	8.258090e-1	4	8.258090e-4	4.000000e-3	1285	1.320487e-1	1.000000e+0	1.000000e+0	2.345561e+0	1.279012e+0	3	19	2.373418e-3	1.578947e-1	.,.,.,.	ARNT,ATF4,MED1
GO Biological Process	GO:0042754	negative regulation of circadian rhythm	408	1.007983e-2	1.000000e+0	3.191205e-1	4.842041e+0	8.260980e-1	4	8.260980e-4	4.000000e-3	425	1.532145e-2	1.000000e+0	4.656639e-1	3.961392e+0	1.009746e+0	4	15	3.164557e-3	2.666667e-1	.,.,.,.	CIPC,CRY2,ENSG00000259164,SFPQ
GO Biological Process	GO:0044766	multi-organism transport	409	1.008209e-2	1.000000e+0	3.184116e-1	2.412207e+0	4.145581e+0	10	4.145581e-3	1.000000e-2	656	4.802220e-2	1.000000e+0	9.455835e-1	1.883056e+0	4.779464e+0	9	71	7.120253e-3	1.267606e-1	.,.,.,.,.,.,.,.,.,.	NUP160,NUP188,NUP205,NUP35,NUP88,RAB7A,UBA52,UBAP1,VPS28
GO Biological Process	GO:0003162	atrioventricular node development	410	1.029457e-2	1.000000e+0	3.243292e-1	1.325343e+1	1.509043e-1	2	1.509043e-4	2.000000e-3	390	1.297572e-2	1.000000e+0	4.297625e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.	MAML1,NOTCH1
GO Biological Process	GO:1903599	positive regulation of mitophagy	411	1.040010e-2	1.000000e+0	3.268567e-1	4.797145e+0	8.338293e-1	4	8.338293e-4	4.000000e-3	1400	1.665110e-1	1.000000e+0	1.000000e+0	2.700949e+0	7.404804e-1	2	11	1.582278e-3	1.818182e-1	.,.,.,.	ATPIF1,GBA
GO Biological Process	GO:0006333	chromatin assembly or disassembly	412	1.053190e-2	1.000000e+0	3.301955e-1	1.788153e+0	1.118472e+1	20	1.118472e-2	2.000000e-2	558	3.115330e-2	1.000000e+0	7.211598e-1	1.585670e+0	1.198232e+1	19	178	1.503165e-2	1.067416e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ARID2,BRD2,CENPK,CENPL,CENPO,DAXX,GRWD1,H2AFX,HIRIP3,HIST1H2BC,KAT6A,KAT6B,KNL1,NAA60,NPM1,OIP5,RSF1,SART3,TP53
GO Biological Process	GO:0043487	regulation of RNA stability	413	1.056258e-2	1.000000e+0	3.303556e-1	1.759138e+0	1.193766e+1	21	1.193766e-2	2.100000e-2	242	2.502931e-3	1.000000e+0	1.335965e-1	1.949748e+0	1.077062e+1	21	160	1.661392e-2	1.312500e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ANGEL2,CIRBP,DCP1A,EXOSC2,EXOSC8,HNRNPD,HSPA8,METTL3,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,PUM1,SMG5,TARDBP,THRAP3,UBA52,ZFP36L1
GO Biological Process	GO:0006379	mRNA cleavage	414	1.062104e-2	1.000000e+0	3.313816e-1	3.844789e+0	1.300461e+0	5	1.300461e-3	5.000000e-3	439	1.666030e-2	1.000000e+0	4.902075e-1	3.229396e+0	1.548277e+0	5	23	3.955696e-3	2.173913e-1	.,.,.,.,.	CPSF2,CSTF2T,CSTF3,PCF11,WDR33
GO Biological Process	GO:0051006	positive regulation of lipoprotein lipase activity	415	1.062610e-2	1.000000e+0	3.307406e-1	6.720463e+0	4.463978e-1	3	4.463978e-4	3.000000e-3	1308	1.423070e-1	1.000000e+0	1.000000e+0	2.971044e+0	6.731640e-1	2	10	1.582278e-3	2.000000e-1	.,.,.	LMF1,NR1H3
GO Biological Process	GO:1901532	regulation of hematopoietic progenitor cell differentiation	416	1.072133e-2	1.000000e+0	3.329025e-1	2.183281e+0	5.496316e+0	12	5.496316e-3	1.200000e-2	971	7.777762e-2	1.000000e+0	1.000000e+0	1.577546e+0	7.606753e+0	12	113	9.493671e-3	1.061947e-1	.,.,.,.,.,.,.,.,.,.,.,.	ABL1,METTL3,N4BP2L2,NOTCH1,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,UBA52
GO Biological Process	GO:1904992	positive regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway	417	1.082381e-2	1.000000e+0	3.352785e-1	9.188851e+1	1.088275e-2	1	1.088275e-5	1.000000e-3	755	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	PRMT5
GO Biological Process	GO:0043488	regulation of mRNA stability	418	1.093462e-2	1.000000e+0	3.379007e-1	1.781362e+0	1.122737e+1	20	1.122737e-2	2.000000e-2	257	2.812178e-3	1.000000e+0	1.413420e-1	1.967579e+0	1.016478e+1	20	151	1.582278e-2	1.324503e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ANGEL2,CIRBP,DCP1A,EXOSC2,EXOSC8,HNRNPD,HSPA8,METTL3,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,PUM1,TARDBP,THRAP3,UBA52,ZFP36L1
GO Biological Process	GO:1901661	quinone metabolic process	419	1.100747e-2	1.000000e+0	3.393401e-1	3.284820e+0	1.826584e+0	6	1.826584e-3	6.000000e-3	474	2.123836e-2	1.000000e+0	5.787677e-1	2.700949e+0	2.221441e+0	6	33	4.746835e-3	1.818182e-1	.,.,.,.,.,.	COQ4,COQ5,COQ9,NDUFA9,PDSS2,UBIAD1
GO Biological Process	GO:0043558	regulation of translational initiation in response to stress	420	1.105980e-2	1.000000e+0	3.401415e-1	6.620577e+0	4.531327e-1	3	4.531327e-4	3.000000e-3	1672	2.166144e-1	1.000000e+0	1.000000e+0	2.285419e+0	8.751132e-1	2	13	1.582278e-3	1.538462e-1	.,.,.	ATF4,EIF2B5
GO Biological Process	GO:1902036	regulation of hematopoietic stem cell differentiation	421	1.111831e-2	1.000000e+0	3.411288e-1	2.263838e+0	4.859004e+0	11	4.859004e-3	1.100000e-2	991	8.592146e-2	1.000000e+0	1.000000e+0	1.586480e+0	6.933589e+0	11	103	8.702532e-3	1.067961e-1	.,.,.,.,.,.,.,.,.,.,.	ABL1,METTL3,N4BP2L2,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,UBA52
GO Biological Process	GO:0048209	regulation of vesicle targeting, to, from or within Golgi	422	1.118201e-2	1.000000e+0	3.422702e-1	1.268862e+1	1.576216e-1	2	1.576216e-4	2.000000e-3	290	4.528154e-3	1.000000e+0	2.016902e-1	1.485522e+1	1.346328e-1	2	2	1.582278e-3	1.000000e+0	.,.	GOSR1,PREB
GO Biological Process	GO:0031331	positive regulation of cellular catabolic process	423	1.121652e-2	1.000000e+0	3.425149e-1	1.499507e+0	2.467478e+1	37	2.467478e-2	3.700000e-2	205	9.526879e-4	1.000000e+0	6.002863e-2	1.759852e+0	1.931981e+1	34	287	2.689873e-2	1.184669e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ANAPC10,ARNT,ATPIF1,AURKA,BAX,BTG2,CDC23,CHFR,CSNK1A1,EZR,GBA,HSF1,HSPBP1,NOP53,PNPT1,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RACK1,RAD23A,RBX1,RNF114,RNF40,SIRT2,SOCS5,TNRC6B,UBA52,UQCC2,VPS11,ZFP36L1
GO Biological Process	GO:0090341	negative regulation of secretion of lysosomal enzymes	424	1.129107e-2	1.000000e+0	3.439782e-1	8.806510e+1	1.135524e-2	1	1.135524e-5	1.000000e-3	755	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	NR1H3
