# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Human Phenotype	HP:0002668	Paraganglioma	112	7.967176e-3	1.000000e+0	4.725531e-1	1.515965e+1	1.319291e-1	2	1.319291e-4	2.000000e-3	334	5.663503e-2	1.000000e+0	1.000000e+0	4.951741e+0	4.038984e-1	2	6	1.582278e-3	3.333333e-1	.,.	SDHB,SDHC
Human Phenotype	HP:0003455	Elevated long chain fatty acids	113	7.984489e-3	1.000000e+0	4.693890e-1	1.514246e+1	1.320789e-1	2	1.320789e-4	2.000000e-3	276	3.949532e-2	1.000000e+0	9.506066e-1	5.942089e+0	3.365820e-1	2	5	1.582278e-3	4.000000e-1	.,.	PEX1,PEX19
Human Phenotype	HP:0001943	Hypoglycemia	114	8.136430e-3	1.000000e+0	4.741255e-1	1.995595e+0	8.017660e+0	16	8.017660e-3	1.600000e-2	114	3.676695e-3	1.000000e+0	2.142481e-1	2.103394e+0	7.606753e+0	16	113	1.265823e-2	1.415929e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACADSB,DBT,DOLK,GK,HMGCL,KDM6A,MTO1,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NR3C1,PCCB,PPP1R15B
Human Phenotype	HP:0040290	Abnormality of skeletal muscles	115	8.144780e-3	1.000000e+0	4.704850e-1	1.480796e+0	2.903843e+1	43	2.903843e-2	4.300000e-2	39	1.243054e-4	8.257608e-1	2.117335e-2	1.834530e+0	2.234904e+1	41	332	3.243671e-2	1.234940e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACADSB,ADK,AIP,BSCL2,CCDC115,DARS2,DCAF8,EXOSC8,FARS2,FBXO38,FIG4,FKRP,FTO,HNRNPA1,IGHMBP2,KDM5C,LRSAM1,MED25,MFN2,MGME1,MPZ,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NEU1,PEX1,PLOD3,PNPLA6,PNPT1,RAB7A,RBM28,SPG11,TARDBP,TIA1,TRIP4,UBA1,YARS2,ZFYVE26
Human Phenotype	HP:0001304	Torsion dystonia	116	8.236290e-3	1.000000e+0	4.716696e-1	1.489860e+1	1.342408e-1	2	1.342408e-4	2.000000e-3	218	2.479530e-2	1.000000e+0	7.555742e-1	7.427611e+0	2.692656e-1	2	4	1.582278e-3	5.000000e-1	.,.	THAP1,TOR1A
Human Phenotype	HP:0003733	Thigh hypertrophy	117	8.446379e-3	1.000000e+0	4.795666e-1	1.178937e+2	8.482216e-3	1	8.482216e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	FKRP
Human Phenotype	HP:0001259	Coma	118	8.561683e-3	1.000000e+0	4.819937e-1	2.168757e+0	5.994217e+0	13	5.994217e-3	1.300000e-2	55	3.353745e-4	1.000000e+0	4.050714e-2	2.971044e+0	4.375566e+0	13	65	1.028481e-2	2.000000e-1	.,.,.,.,.,.,.,.,.,.,.,.,.	CACNA1A,DBT,GK,HMGCL,KYNU,NAGS,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,PCCB
Human Phenotype	HP:0005096	Distal femoral bowing	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009516	Enlarged epiphysis of the middle phalanx of the 2nd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0011929	Hypersegmentation of proximal phalanx of third finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0006206	Hypersegmentation of proximal phalanx of second finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009331	Triangular epiphysis of the middle phalanx of the 3rd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009527	Enlarged epiphysis of the proximal phalanx of the 2nd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0008890	Severe short-limb dwarfism	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009534	Triangular epiphysis of the proximal phalanx of the 2nd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009456	Triangular shaped proximal phalanx of the 3rd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0006011	Cuboidal metacarpal	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009324	Enlarged epiphysis of the middle phalanx of the 3rd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009587	Triangular shaped proximal phalanx of the 2nd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009417	Pseudoepiphyses of the 3rd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009463	Ulnar deviation of the 3rd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0006092	Malaligned carpal bone	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009356	Triangular epiphysis of the proximal phalanx of the 3rd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0006228	Valgus hand deformity	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009523	Triangular epiphysis of the middle phalanx of the 2nd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009495	Pseudoepiphyses of the 2nd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009349	Enlarged epiphysis of the proximal phalanx of the 3rd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0009436	Triangular shaped middle phalanx of the 3rd finger	119	8.716369e-3	1.000000e+0	4.865785e-1	1.142264e+2	8.754540e-3	1	8.754540e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	GDF5
Human Phenotype	HP:0003348	Hyperalaninemia	140	8.721113e-3	1.000000e+0	4.138168e-1	5.054364e+0	7.913954e-1	4	7.913954e-4	4.000000e-3	150	8.938533e-3	1.000000e+0	3.958578e-1	4.570837e+0	8.751132e-1	4	13	3.164557e-3	3.076923e-1	.,.,.,.	COQ9,MRPL3,MTO1,PDHX
Human Phenotype	HP:0007098	Paroxysmal choreoathetosis	141	8.934669e-3	1.000000e+0	4.209433e-1	1.114233e+2	8.974782e-3	1	8.974782e-6	1.000000e-3	656	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	PNKD
Human Phenotype	HP:0030236	Abnormality of muscle size	142	9.141074e-3	1.000000e+0	4.276349e-1	1.462804e+0	3.007923e+1	44	3.007923e-2	4.400000e-2	34	1.171281e-4	7.780820e-1	2.288476e-2	1.824325e+0	2.302221e+1	42	342	3.322785e-2	1.228070e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACADSB,ADK,AIP,BSCL2,CCDC115,DARS2,DCAF8,EXOSC8,FARS2,FBXO38,FIG4,FKRP,FTO,HNRNPA1,IGHMBP2,KDM5C,LRSAM1,MED25,MFN2,MGME1,MPZ,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NEU1,PEX1,PLOD3,PNPLA6,PNPT1,RAB7A,RBM28,RBM8A,SPG11,TARDBP,TIA1,TRIP4,UBA1,YARS2,ZFYVE26
Human Phenotype	HP:0009130	Hand muscle atrophy	143	9.528506e-3	1.000000e+0	4.426424e-1	6.999477e+0	4.286035e-1	3	4.286035e-4	3.000000e-3	260	3.338920e-2	1.000000e+0	8.530941e-1	4.051424e+0	7.404804e-1	3	11	2.373418e-3	2.727273e-1	.,.,.	BSCL2,PLOD3,SPG11
Human Phenotype	HP:0001622	Premature birth	144	9.756466e-3	1.000000e+0	4.500847e-1	2.570752e+0	3.500922e+0	9	3.500922e-3	9.000000e-3	234	2.646140e-2	1.000000e+0	7.512097e-1	2.363331e+0	2.961921e+0	7	44	5.537975e-3	1.590909e-1	.,.,.,.,.,.,.,.,.	ATP8B1,FIG4,GBA,IGHMBP2,SARS2,SLC17A5,TRIP4
Human Phenotype	HP:0010836	Abnormality of copper homeostasis	145	9.766183e-3	1.000000e+0	4.474259e-1	1.362568e+1	1.467817e-1	2	1.467817e-4	2.000000e-3	276	3.949532e-2	1.000000e+0	9.506066e-1	5.942089e+0	3.365820e-1	2	5	1.582278e-3	4.000000e-1	.,.	CCDC115,TMEM199
Human Phenotype	HP:0011875	Abnormal platelet morphology	146	9.845050e-3	1.000000e+0	4.479498e-1	1.356822e+1	1.474033e-1	2	1.474033e-4	2.000000e-3	276	3.949532e-2	1.000000e+0	9.506066e-1	5.942089e+0	3.365820e-1	2	5	1.582278e-3	4.000000e-1	.,.	GFI1B,HPS4
Human Phenotype	HP:0001252	Muscular hypotonia	147	1.015988e-2	1.000000e+0	4.591298e-1	1.264132e+0	7.910564e+1	100	7.910564e-2	1.000000e-1	4	2.792847e-8	1.855288e-4	4.638221e-5	1.745619e+0	5.728625e+1	100	851	7.911392e-2	1.175088e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACADSB,ACO2,ACP2,ADK,ADNP,ALDH6A1,ALG1,ALG12,ALG3,AP3D1,AP4S1,ARFGEF2,ATPAF2,B3GALT6,CACNA1A,CCDC115,CCDC174,CLPB,COG1,COG8,COQ4,COQ9,COX10,CTNNB1,DBT,DIAPH1,DOLK,EIF2B5,EMC1,ERCC6L2,FARS2,FASTKD2,FIG4,FKRP,GALC,HCFC1,HTRA2,IBA57,KAT6A,KAT6B,KDM5C,KDM6A,KIF22,KPTN,LAMB2,LONP1,LYRM4,LYRM7,MED25,MFF,MMADHC,MPZ,MRPS22,MTO1,NACC1,NBAS,NDUFA9,NDUFAF6,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,NEU1,NPHP1,NSD2,PCCB,PDHB,PDHX,PDSS2,PEX1,PEX14,PEX19,PIGL,PIGT,PIGV,PLA2G6,PMPCA,PNPT1,PPT1,PREPL,RPGRIP1L,SARS2,SHOC2,SLC17A5,SLC25A26,SON,STAMBP,SUMF1,TAF6,TCTN2,TMEM199,TOR1A,TRIP4,UBA1,UBE3B,UQCC2,VPS11
Human Phenotype	HP:0200015	Symmetric great toe depigmentation	148	1.020674e-2	1.000000e+0	4.581309e-1	9.747414e+1	1.025913e-2	1	1.025913e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	AIP
Human Phenotype	HP:0004717	Axial malrotation of the kidney	149	1.031691e-2	1.000000e+0	4.599680e-1	9.642789e+1	1.037044e-2	1	1.037044e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	RBM8A
Human Phenotype	HP:0007413	Nevus flammeus of the forehead	149	1.031691e-2	1.000000e+0	4.599680e-1	9.642789e+1	1.037044e-2	1	1.037044e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	RBM8A
Human Phenotype	HP:0004977	Bilateral radial aplasia	149	1.031691e-2	1.000000e+0	4.599680e-1	9.642789e+1	1.037044e-2	1	1.037044e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	RBM8A
Human Phenotype	HP:0100694	Tibial torsion	149	1.031691e-2	1.000000e+0	4.599680e-1	9.642789e+1	1.037044e-2	1	1.037044e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	RBM8A
Human Phenotype	HP:0007514	Edema of the dorsum of hands	149	1.031691e-2	1.000000e+0	4.599680e-1	9.642789e+1	1.037044e-2	1	1.037044e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	RBM8A
Human Phenotype	HP:0100327	Cow milk allergy	149	1.031691e-2	1.000000e+0	4.599680e-1	9.642789e+1	1.037044e-2	1	1.037044e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	RBM8A
Human Phenotype	HP:0012098	Edema of the dorsum of feet	149	1.031691e-2	1.000000e+0	4.599680e-1	9.642789e+1	1.037044e-2	1	1.037044e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	RBM8A
Human Phenotype	HP:0000360	Tinnitus	156	1.040030e-2	1.000000e+0	4.428794e-1	4.797118e+0	8.338340e-1	4	8.338340e-4	4.000000e-3	180	1.532145e-2	1.000000e+0	5.654466e-1	3.961392e+0	1.009746e+0	4	15	3.164557e-3	2.666667e-1	.,.,.,.	CACNA1A,MFN2,SDHB,SDHC
Human Phenotype	HP:0007369	Atrophy/Degeneration affecting the cerebrum	157	1.050029e-2	1.000000e+0	4.442893e-1	1.548269e+0	2.131412e+1	33	2.131412e-2	3.300000e-2	48	2.164700e-4	1.000000e+0	2.995855e-2	1.976446e+0	1.568472e+1	31	233	2.452532e-2	1.330472e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACO2,ADK,ALG1,ALG3,AP3D1,BSCL2,CLPB,COQ9,EMC1,EXOSC8,FARS2,GALC,GBA,HTRA2,IBA57,LYRM7,MMADHC,NACC1,PCCB,PEX19,PEX7,PIGL,PIGT,PLA2G6,PPT1,PUF60,RNF216,SLC17A5,SPG11,STAMBP,SUMF1
Human Phenotype	HP:0012795	Abnormality of the optic disc	158	1.078380e-2	1.000000e+0	4.533974e-1	1.523343e+0	2.297578e+1	35	2.297578e-2	3.500000e-2	53	2.795752e-4	1.000000e+0	3.504185e-2	1.863558e+0	1.878127e+1	35	279	2.768987e-2	1.254480e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACO2,ALG3,COX10,DIAPH1,EIF2B5,EMC1,FASTKD2,GALC,IBA57,IDH3B,LYRM7,MFF,MFN2,MTO1,NBAS,NDUFA9,NDUFAF6,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,PDHX,PEX1,PLA2G6,PPT1,RTN4IP1,SON,STAMBP,TMEM126A,TP53,UBE3B,VPS11
Human Phenotype	HP:0045010	Abnormality of peripheral nerves	159	1.142655e-2	1.000000e+0	4.773998e-1	2.023359e+0	6.919187e+0	14	6.919187e-3	1.400000e-2	111	3.298919e-3	1.000000e+0	1.974299e-1	2.441954e+0	4.914097e+0	12	73	9.493671e-3	1.643836e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.	ATXN10,DCAF8,FBXO38,FIG4,GALC,IGHMBP2,MED25,MFN2,MPZ,PLA2G6,PNPT1,RAB7A
Human Phenotype	HP:0004372	Reduced consciousness/confusion	160	1.145557e-2	1.000000e+0	4.756209e-1	1.772939e+0	1.128071e+1	20	1.128071e-2	2.000000e-2	49	2.529255e-4	1.000000e+0	3.428947e-2	2.376835e+0	8.414550e+0	20	125	1.582278e-2	1.600000e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACADSB,CACNA1A,DBT,EIF2B5,FKRP,GK,HMGCL,KYNU,LYRM7,MMADHC,MOG,NAGS,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NFU1,PCCB
Human Phenotype	HP:0000211	Trismus	161	1.152726e-2	1.000000e+0	4.756248e-1	6.518583e+0	4.602227e-1	3	4.602227e-4	3.000000e-3	1492	3.860891e-1	1.000000e+0	1.000000e+0	2.122175e+0	4.712148e-1	1	7	7.911392e-4	1.428571e-1	.,.,.	GBA
Human Phenotype	HP:0003431	Decreased motor nerve conduction velocity	162	1.267934e-2	1.000000e+0	5.199312e-1	2.459638e+0	3.659075e+0	9	3.659075e-3	9.000000e-3	159	1.234327e-2	1.000000e+0	5.157003e-1	2.736488e+0	2.558023e+0	7	38	5.537975e-3	1.842105e-1	.,.,.,.,.,.,.,.,.	DCAF8,FBXO38,FIG4,MED25,MFN2,MPZ,RAB7A
Human Phenotype	HP:0008755	Laryngotracheomalacia	163	1.275069e-2	1.000000e+0	5.196493e-1	7.792657e+1	1.283259e-2	1	1.283259e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	EMC1
Human Phenotype	HP:0007367	Atrophy/Degeneration affecting the central nervous system	164	1.278019e-2	1.000000e+0	5.176756e-1	1.445677e+0	2.905214e+1	42	2.905214e-2	4.200000e-2	29	8.743783e-5	5.808495e-1	2.002929e-2	1.880408e+0	2.127198e+1	40	316	3.164557e-2	1.265823e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AARS2,ACO2,ADK,ALG1,ALG3,AP3D1,BSCL2,CLPB,COQ9,EMC1,EXOSC8,FARS2,FIG4,GALC,GBA,GUSB,HNRNPA1,HTRA2,IBA57,IGHMBP2,LYRM7,MMADHC,NACC1,PCCB,PEX19,PEX7,PIGL,PIGT,PLA2G6,PLPBP,PNPLA6,PPT1,PUF60,RNF216,SLC17A5,SPG11,STAMBP,SUMF1,TARDBP,UBA1
Human Phenotype	HP:0008972	Decreased activity of mitochondrial respiratory chain	165	1.290491e-2	1.000000e+0	5.195595e-1	4.496512e+0	8.895785e-1	4	8.895785e-4	4.000000e-3	180	1.532145e-2	1.000000e+0	5.654466e-1	3.961392e+0	1.009746e+0	4	15	3.164557e-3	2.666667e-1	.,.,.,.	GFER,ISCU,NFU1,SLC25A26
Human Phenotype	HP:0000764	Peripheral axonal degeneration	166	1.325503e-2	1.000000e+0	5.304407e-1	1.932149e+0	7.763377e+0	15	7.763377e-3	1.500000e-2	91	1.930235e-3	1.000000e+0	1.409072e-1	2.390495e+0	5.856527e+0	14	87	1.107595e-2	1.609195e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	DARS2,DCAF8,FGF14,FIG4,IBA57,IGHMBP2,LRSAM1,MFN2,MPZ,PNPLA6,RAB7A,SPG11,TRIP4,ZFYVE26
Human Phenotype	HP:0000979	Purpura	167	1.331292e-2	1.000000e+0	5.295672e-1	3.629930e+0	1.377437e+0	5	1.377437e-3	5.000000e-3	1147	2.535495e-1	1.000000e+0	1.000000e+0	1.714064e+0	1.750226e+0	3	26	2.373418e-3	1.153846e-1	.,.,.,.,.	AIP,GBA,PEPD
Human Phenotype	HP:0008306	Abnormal iron deposition in mitochondria	168	1.336416e-2	1.000000e+0	5.284412e-1	7.432638e+1	1.345417e-2	1	1.345417e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	ISCU
Human Phenotype	HP:0000602	Ophthalmoplegia	169	1.356492e-2	1.000000e+0	5.332057e-1	2.040414e+0	6.371257e+0	13	6.371257e-3	1.300000e-2	269	3.628314e-2	1.000000e+0	8.960182e-1	1.836039e+0	5.991159e+0	11	89	8.702532e-3	1.235955e-1	.,.,.,.,.,.,.,.,.,.,.,.,.	COX10,GBA,LYRM7,MFF,MGME1,NDUFA9,NDUFAF6,NDUFS3,NDUFS4,NDUFS7,ROBO3
Human Phenotype	HP:0007149	Distal upper limb amyotrophy	170	1.359482e-2	1.000000e+0	5.312376e-1	6.125658e+0	4.897433e-1	3	4.897433e-4	3.000000e-3	321	5.236244e-2	1.000000e+0	1.000000e+0	3.428128e+0	8.751132e-1	3	13	2.373418e-3	2.307692e-1	.,.,.	BSCL2,PLOD3,SPG11
Human Phenotype	HP:0011502	Posterior lenticonus	171	1.378558e-2	1.000000e+0	5.355416e-1	7.203893e+1	1.388138e-2	1	1.388138e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	LAMB2
Human Phenotype	HP:0007774	Hypoplasia of the ciliary body	171	1.378558e-2	1.000000e+0	5.355416e-1	7.203893e+1	1.388138e-2	1	1.388138e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	LAMB2
Human Phenotype	HP:0010803	Everted upper lip vermilion	173	1.428777e-2	1.000000e+0	5.486339e-1	6.011369e+0	4.990544e-1	3	4.990544e-4	3.000000e-3	1345	3.417650e-1	1.000000e+0	1.000000e+0	2.475870e+0	4.038984e-1	1	6	7.911392e-4	1.666667e-1	.,.,.	GBA
Human Phenotype	HP:0003160	Abnormal isoelectric focusing of serum transferrin	174	1.467608e-2	1.000000e+0	5.603057e-1	4.324651e+0	9.249302e-1	4	9.249302e-4	4.000000e-3	289	4.165019e-2	1.000000e+0	9.573779e-1	2.971044e+0	1.346328e+0	4	20	3.164557e-3	2.000000e-1	.,.,.,.	ALG1,ALG3,COG1,DOLK
Human Phenotype	HP:0007838	Progressive ptosis	175	1.484822e-2	1.000000e+0	5.636384e-1	6.684740e+1	1.495945e-2	1	1.495945e-5	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	PABPN1
